"SA_GUID__1","householdsTotal","noHeating","noRenewableEnergyHouses","yearBuilt","mobHome","unoccupiedDwellings","oneParent","onePerson","noCar","noInternet","priWater","familyUnits"
"4c07d11e-2add-851d-e053-ca3ca8c0ca7f",107,0,96,16,0,8,8,33,30,7,0,4
"4c07d11e-2613-851d-e053-ca3ca8c0ca7f",99,4,90,41,0,5,6,23,23,6,0,11
"4c07d11e-262f-851d-e053-ca3ca8c0ca7f",97,1,77,0,0,7,7,13,2,0,0,3
"4c07d11e-263e-851d-e053-ca3ca8c0ca7f",112,0,92,12,0,14,7,17,2,1,1,16
"4c07d11e-265b-851d-e053-ca3ca8c0ca7f",125,1,120,4,0,20,11,32,16,4,0,4
"4c07d11e-2662-851d-e053-ca3ca8c0ca7f",98,0,85,0,0,3,12,9,3,1,0,7
"4c07d11e-268b-851d-e053-ca3ca8c0ca7f",110,0,100,0,0,9,8,20,9,6,0,10
"4c07d11e-268c-851d-e053-ca3ca8c0ca7f",103,1,85,0,0,4,6,19,6,1,0,9
"4c07d11e-269d-851d-e053-ca3ca8c0ca7f",127,2,106,0,0,15,6,31,12,5,1,9
"4c07d11e-2a0a-851d-e053-ca3ca8c0ca7f",71,0,60,47,0,12,14,19,16,6,0,3
"4c07d11e-2a0b-851d-e053-ca3ca8c0ca7f",85,0,67,0,0,7,9,12,1,2,0,10
"4c07d11e-2a30-851d-e053-ca3ca8c0ca7f",110,0,84,1,0,5,9,22,6,4,0,14
"4c07d11e-2a33-851d-e053-ca3ca8c0ca7f",162,1,60,0,0,13,16,24,3,4,0,17
"4c07d11e-2a3b-851d-e053-ca3ca8c0ca7f",77,2,72,33,0,31,2,34,16,10,0,3
"4c07d11e-2a3e-851d-e053-ca3ca8c0ca7f",127,0,116,0,0,7,8,10,4,5,0,26
"4c07d11e-2a40-851d-e053-ca3ca8c0ca7f",84,1,83,0,0,4,15,14,5,2,0,17
"4c07d11e-2a54-851d-e053-ca3ca8c0ca7f",117,2,99,1,0,3,17,26,15,10,0,10
"4c07d11e-3404-851d-e053-ca3ca8c0ca7f",89,3,79,10,0,3,15,16,16,5,0,13
"4c07d11e-341f-851d-e053-ca3ca8c0ca7f",87,0,80,2,0,10,3,30,10,3,1,1
"4c07d11e-3422-851d-e053-ca3ca8c0ca7f",65,3,60,45,0,14,3,18,29,4,0,2
"4c07d11e-3423-851d-e053-ca3ca8c0ca7f",112,0,111,1,0,22,1,67,62,4,1,0
"4c07d11e-3425-851d-e053-ca3ca8c0ca7f",78,2,77,7,0,11,9,33,52,16,0,1
"4c07d11e-342b-851d-e053-ca3ca8c0ca7f",80,0,73,2,0,4,6,21,8,2,0,7
"4c07d11e-342c-851d-e053-ca3ca8c0ca7f",91,0,91,0,0,6,8,26,14,1,4,1
"4c07d11e-343f-851d-e053-ca3ca8c0ca7f",152,4,139,92,0,21,7,75,87,17,0,1
"4c07d11e-2c61-851d-e053-ca3ca8c0ca7f",100,1,93,1,0,9,14,24,8,7,0,14
"4c07d11e-2c65-851d-e053-ca3ca8c0ca7f",90,0,74,0,0,15,14,24,9,5,0,7
"4c07d11e-2c71-851d-e053-ca3ca8c0ca7f",50,0,49,8,0,27,2,33,16,7,1,1
"4c07d11e-2c75-851d-e053-ca3ca8c0ca7f",77,0,62,0,0,11,5,22,18,15,0,5
"4c07d11e-2c76-851d-e053-ca3ca8c0ca7f",78,0,77,0,0,30,7,15,17,7,0,2
"4c07d11e-2c7c-851d-e053-ca3ca8c0ca7f",105,4,91,4,0,9,22,30,34,22,0,4
"4c07d11e-2c83-851d-e053-ca3ca8c0ca7f",130,0,111,6,0,14,30,21,15,3,8,24
"4c07d11e-2c89-851d-e053-ca3ca8c0ca7f",100,1,89,2,0,10,15,37,37,12,0,4
"4c07d11e-29f0-851d-e053-ca3ca8c0ca7f",95,0,83,0,0,3,12,27,11,10,0,13
"4c07d11e-29f1-851d-e053-ca3ca8c0ca7f",105,0,94,0,0,7,16,14,6,0,0,15
"4c07d11e-2a09-851d-e053-ca3ca8c0ca7f",117,5,114,62,0,25,10,44,62,12,1,1
"4c07d11e-2a0c-851d-e053-ca3ca8c0ca7f",119,0,97,0,0,7,16,12,4,2,1,26
"4c07d11e-2a15-851d-e053-ca3ca8c0ca7f",94,0,89,0,0,10,20,9,12,4,0,17
"4c07d11e-2a4d-851d-e053-ca3ca8c0ca7f",99,0,92,0,0,3,9,27,14,9,0,7
"4c07d11e-2a59-851d-e053-ca3ca8c0ca7f",105,2,86,1,0,13,9,27,15,4,0,21
"4c07d11e-2a5b-851d-e053-ca3ca8c0ca7f",88,0,81,0,0,4,17,16,13,12,0,12
"4c07d11e-2bd7-851d-e053-ca3ca8c0ca7f",123,1,116,16,0,47,13,43,43,8,2,3
"4c07d11e-2bdf-851d-e053-ca3ca8c0ca7f",98,6,89,20,0,23,7,57,39,22,0,1
"4c07d11e-2be3-851d-e053-ca3ca8c0ca7f",99,1,96,0,0,2,10,24,4,3,0,9
"4c07d11e-2be5-851d-e053-ca3ca8c0ca7f",93,1,80,12,0,10,14,35,18,10,0,6
"4c07d11e-2bf0-851d-e053-ca3ca8c0ca7f",126,3,121,89,0,19,12,34,33,22,0,9
"4c07d11e-2bf4-851d-e053-ca3ca8c0ca7f",101,1,90,20,0,29,5,54,51,17,1,2
"4c07d11e-2bfe-851d-e053-ca3ca8c0ca7f",61,4,50,13,0,25,4,26,5,5,0,5
"4c07d11e-2c0e-851d-e053-ca3ca8c0ca7f",144,1,134,0,0,18,20,24,19,6,13,22
"4c07d11e-2a99-851d-e053-ca3ca8c0ca7f",79,2,77,0,0,4,17,12,17,3,0,10
"4c07d11e-2aa6-851d-e053-ca3ca8c0ca7f",142,5,136,1,0,6,28,28,41,12,1,9
"4c07d11e-2aaa-851d-e053-ca3ca8c0ca7f",126,3,120,49,0,25,21,28,27,6,0,11
"4c07d11e-2aac-851d-e053-ca3ca8c0ca7f",66,1,56,6,0,9,8,15,6,3,0,11
"4c07d11e-2ab5-851d-e053-ca3ca8c0ca7f",109,0,84,13,0,5,5,21,10,6,0,12
"4c07d11e-2ac4-851d-e053-ca3ca8c0ca7f",100,1,93,0,0,3,9,16,9,2,0,8
"4c07d11e-2aed-851d-e053-ca3ca8c0ca7f",107,1,98,1,0,8,16,28,21,6,0,8
"4c07d11e-2aee-851d-e053-ca3ca8c0ca7f",98,2,93,0,0,9,9,29,17,4,0,5
"4c07d11e-307c-851d-e053-ca3ca8c0ca7f",126,1,121,59,0,12,21,34,31,10,0,11
"4c07d11e-3089-851d-e053-ca3ca8c0ca7f",100,0,91,46,0,17,6,32,23,4,3,6
"4c07d11e-309a-851d-e053-ca3ca8c0ca7f",255,3,250,0,0,51,3,49,140,2,3,13
"4c07d11e-30b8-851d-e053-ca3ca8c0ca7f",128,7,121,69,0,21,5,48,52,11,0,1
"4c07d11e-30ba-851d-e053-ca3ca8c0ca7f",96,0,74,1,0,11,7,18,3,1,1,15
"4c07d11e-30bc-851d-e053-ca3ca8c0ca7f",80,0,64,0,0,6,13,5,1,0,0,26
"4c07d11e-30c6-851d-e053-ca3ca8c0ca7f",137,1,116,1,0,7,14,14,0,0,0,31
"4c07d11e-30d8-851d-e053-ca3ca8c0ca7f",131,2,121,1,0,6,29,25,40,14,0,15
"4c07d11e-2d29-851d-e053-ca3ca8c0ca7f",86,2,79,76,0,11,10,16,15,4,0,5
"4c07d11e-2d3e-851d-e053-ca3ca8c0ca7f",79,0,67,1,0,5,8,5,0,1,5,20
"4c07d11e-2d54-851d-e053-ca3ca8c0ca7f",120,3,104,14,0,3,12,34,32,14,0,11
"4c07d11e-2d56-851d-e053-ca3ca8c0ca7f",92,0,79,8,0,9,9,24,12,5,0,8
"4c07d11e-2d5b-851d-e053-ca3ca8c0ca7f",86,0,84,12,0,10,23,30,36,17,1,2
"4c07d11e-2d5e-851d-e053-ca3ca8c0ca7f",103,1,90,27,0,27,4,17,50,1,2,2
"4c07d11e-2d60-851d-e053-ca3ca8c0ca7f",112,1,100,4,0,10,10,24,12,3,0,23
"4c07d11e-2d61-851d-e053-ca3ca8c0ca7f",122,4,113,17,0,9,12,40,31,2,1,8
"4c07d11e-2cb6-851d-e053-ca3ca8c0ca7f",94,0,89,0,0,2,27,9,20,2,0,20
"4c07d11e-2cb7-851d-e053-ca3ca8c0ca7f",104,1,102,0,0,7,14,15,6,2,0,8
"4c07d11e-2cd1-851d-e053-ca3ca8c0ca7f",97,1,91,2,0,2,28,19,26,8,0,17
"4c07d11e-2cda-851d-e053-ca3ca8c0ca7f",90,2,77,54,0,7,5,19,20,5,0,12
"4c07d11e-2cdb-851d-e053-ca3ca8c0ca7f",94,3,85,56,0,12,16,25,34,7,1,6
"4c07d11e-2cf0-851d-e053-ca3ca8c0ca7f",108,2,91,99,0,8,5,27,22,3,0,6
"4c07d11e-2cf8-851d-e053-ca3ca8c0ca7f",177,1,174,5,0,12,30,44,54,17,1,7
"4c07d11e-2cff-851d-e053-ca3ca8c0ca7f",135,3,111,124,0,9,7,30,25,9,0,12
"4c07d11e-2dc2-851d-e053-ca3ca8c0ca7f",66,0,63,2,0,27,4,11,14,2,0,2
"4c07d11e-2dc7-851d-e053-ca3ca8c0ca7f",108,0,55,0,0,7,11,6,2,0,0,26
"4c07d11e-2dd0-851d-e053-ca3ca8c0ca7f",99,0,86,1,0,12,29,23,48,15,1,19
"4c07d11e-2dd2-851d-e053-ca3ca8c0ca7f",101,2,75,37,0,18,26,33,37,16,0,5
"4c07d11e-2dda-851d-e053-ca3ca8c0ca7f",71,2,56,1,0,6,5,7,1,0,0,7
"4c07d11e-2ddf-851d-e053-ca3ca8c0ca7f",79,0,77,0,0,7,13,13,5,1,0,3
"4c07d11e-2e00-851d-e053-ca3ca8c0ca7f",90,4,75,32,0,11,9,52,50,23,1,3
"4c07d11e-2e02-851d-e053-ca3ca8c0ca7f",99,0,88,0,0,3,15,14,0,3,0,15
"4c07d11e-2ae4-851d-e053-ca3ca8c0ca7f",121,0,118,3,0,8,24,26,46,14,0,14
"4c07d11e-2ae9-851d-e053-ca3ca8c0ca7f",107,0,93,2,0,9,4,26,14,8,0,13
"4c07d11e-2af6-851d-e053-ca3ca8c0ca7f",90,2,76,42,0,6,12,19,6,4,0,14
"4c07d11e-2af9-851d-e053-ca3ca8c0ca7f",112,1,107,0,0,3,32,16,11,2,1,10
"4c07d11e-2b10-851d-e053-ca3ca8c0ca7f",138,2,122,9,0,18,0,89,60,16,0,0
"4c07d11e-2b19-851d-e053-ca3ca8c0ca7f",126,0,106,109,0,12,4,27,9,1,0,19
"4c07d11e-2b36-851d-e053-ca3ca8c0ca7f",71,0,59,33,0,19,4,20,10,0,0,6
"4c07d11e-2b4a-851d-e053-ca3ca8c0ca7f",154,0,122,2,0,4,21,39,20,8,0,6
"4c07d11e-26af-851d-e053-ca3ca8c0ca7f",119,0,73,5,0,7,3,49,33,15,2,10
"4c07d11e-26bc-851d-e053-ca3ca8c0ca7f",114,0,111,7,0,2,29,21,27,10,0,21
"4c07d11e-26c2-851d-e053-ca3ca8c0ca7f",102,1,95,1,0,7,12,21,27,10,0,10
"4c07d11e-26c4-851d-e053-ca3ca8c0ca7f",109,0,99,0,0,8,11,11,1,3,0,18
"4c07d11e-26d1-851d-e053-ca3ca8c0ca7f",73,2,57,15,0,15,6,19,9,2,0,2
"4c07d11e-26ef-851d-e053-ca3ca8c0ca7f",81,0,70,0,0,2,11,6,7,1,0,23
"4c07d11e-270a-851d-e053-ca3ca8c0ca7f",80,1,36,6,3,37,19,23,20,10,0,10
"4c07d11e-2712-851d-e053-ca3ca8c0ca7f",94,1,85,0,0,8,7,20,2,1,0,14
"4c07d11e-2a5e-851d-e053-ca3ca8c0ca7f",104,0,91,1,0,7,7,27,12,7,0,14
"4c07d11e-2a65-851d-e053-ca3ca8c0ca7f",126,2,120,18,0,20,9,51,44,23,0,8
"4c07d11e-2a68-851d-e053-ca3ca8c0ca7f",78,1,75,11,0,2,8,36,27,12,1,2
"4c07d11e-2a6b-851d-e053-ca3ca8c0ca7f",95,1,81,2,0,13,9,29,14,7,0,11
"4c07d11e-2a6e-851d-e053-ca3ca8c0ca7f",119,1,97,0,0,3,7,21,9,3,0,11
"4c07d11e-2a72-851d-e053-ca3ca8c0ca7f",105,0,99,0,0,5,16,23,17,5,0,14
"4c07d11e-2a74-851d-e053-ca3ca8c0ca7f",117,0,113,26,0,4,16,36,34,6,0,8
"4c07d11e-2a86-851d-e053-ca3ca8c0ca7f",137,0,127,2,0,4,9,31,16,6,0,12
"4c07d11e-3449-851d-e053-ca3ca8c0ca7f",106,0,92,5,0,7,13,27,21,14,0,17
"4c07d11e-3475-851d-e053-ca3ca8c0ca7f",139,1,135,3,0,7,20,43,32,6,0,7
"4c07d11e-347d-851d-e053-ca3ca8c0ca7f",64,1,60,35,0,25,2,11,24,1,0,3
"4c07d11e-348a-851d-e053-ca3ca8c0ca7f",69,1,66,15,0,5,20,18,14,7,0,6
"4c07d11e-348d-851d-e053-ca3ca8c0ca7f",93,0,88,5,0,6,13,27,20,6,0,12
"4c07d11e-3496-851d-e053-ca3ca8c0ca7f",123,3,109,106,0,15,6,47,42,4,0,1
"4c07d11e-349c-851d-e053-ca3ca8c0ca7f",116,1,105,4,0,10,17,26,18,15,0,6
"4c07d11e-34aa-851d-e053-ca3ca8c0ca7f",121,1,111,18,0,19,33,38,61,16,0,9
"4c07d11e-2c8a-851d-e053-ca3ca8c0ca7f",90,2,72,4,0,3,15,21,17,10,0,9
"4c07d11e-2c93-851d-e053-ca3ca8c0ca7f",83,0,75,0,0,11,12,30,12,14,0,1
"4c07d11e-2c9d-851d-e053-ca3ca8c0ca7f",73,0,65,38,0,13,8,28,22,11,0,0
"4c07d11e-2c9f-851d-e053-ca3ca8c0ca7f",104,2,97,56,0,47,10,53,41,22,0,4
"4c07d11e-2ca7-851d-e053-ca3ca8c0ca7f",111,0,110,2,0,5,23,22,24,9,1,18
"4c07d11e-2cd4-851d-e053-ca3ca8c0ca7f",92,1,86,0,0,11,6,32,16,10,0,6
"4c07d11e-2ce1-851d-e053-ca3ca8c0ca7f",118,0,106,0,0,4,11,27,21,3,0,9
"4c07d11e-2ce5-851d-e053-ca3ca8c0ca7f",103,0,91,75,0,3,2,17,18,4,1,5
"4c07d11e-2a60-851d-e053-ca3ca8c0ca7f",111,2,93,10,0,11,8,33,16,6,0,10
"4c07d11e-2a64-851d-e053-ca3ca8c0ca7f",106,1,91,2,0,5,9,19,15,5,1,12
"4c07d11e-2a6c-851d-e053-ca3ca8c0ca7f",134,2,120,0,0,12,8,67,49,34,0,9
"4c07d11e-2a75-851d-e053-ca3ca8c0ca7f",119,1,90,0,0,4,7,23,10,9,0,18
"4c07d11e-2a7b-851d-e053-ca3ca8c0ca7f",100,0,86,8,0,7,12,31,20,8,0,11
"4c07d11e-2aa1-851d-e053-ca3ca8c0ca7f",115,1,106,0,0,9,13,27,23,14,0,9
"4c07d11e-2aa3-851d-e053-ca3ca8c0ca7f",93,0,83,0,0,4,13,15,8,5,0,6
"4c07d11e-2aaf-851d-e053-ca3ca8c0ca7f",99,0,98,6,0,5,15,20,33,7,0,8
"4c07d11e-2c14-851d-e053-ca3ca8c0ca7f",114,1,102,0,0,8,23,17,7,1,0,22
"4c07d11e-2c15-851d-e053-ca3ca8c0ca7f",82,0,72,0,0,2,12,6,2,2,0,14
"4c07d11e-2c1f-851d-e053-ca3ca8c0ca7f",84,0,78,0,0,5,9,24,3,3,0,11
"4c07d11e-2c20-851d-e053-ca3ca8c0ca7f",81,0,77,0,0,1,10,17,5,2,0,4
"4c07d11e-2c3d-851d-e053-ca3ca8c0ca7f",101,1,91,1,0,24,9,37,38,19,0,4
"4c07d11e-2c60-851d-e053-ca3ca8c0ca7f",78,0,72,0,0,7,9,19,11,4,1,6
"4c07d11e-2c95-851d-e053-ca3ca8c0ca7f",72,4,64,0,0,3,18,16,23,10,0,5
"4c07d11e-2c97-851d-e053-ca3ca8c0ca7f",117,1,108,5,0,8,16,33,33,21,0,7
"4c07d11e-2af3-851d-e053-ca3ca8c0ca7f",106,0,89,0,0,5,10,19,10,4,0,17
"4c07d11e-2afb-851d-e053-ca3ca8c0ca7f",111,0,95,19,0,9,15,17,6,3,0,17
"4c07d11e-2b00-851d-e053-ca3ca8c0ca7f",83,0,68,1,0,2,3,19,3,2,0,9
"4c07d11e-2b08-851d-e053-ca3ca8c0ca7f",121,1,84,31,0,20,7,28,9,2,0,15
"4c07d11e-2b0d-851d-e053-ca3ca8c0ca7f",92,0,85,0,0,6,6,16,5,2,0,3
"4c07d11e-2b18-851d-e053-ca3ca8c0ca7f",155,0,140,1,0,4,16,27,8,0,0,25
"4c07d11e-2b1f-851d-e053-ca3ca8c0ca7f",101,1,90,52,0,20,11,22,28,7,0,10
"4c07d11e-2b20-851d-e053-ca3ca8c0ca7f",36,0,32,25,0,20,3,13,11,4,0,1
"4c07d11e-30e2-851d-e053-ca3ca8c0ca7f",112,2,104,3,0,4,29,16,21,8,0,15
"4c07d11e-30ea-851d-e053-ca3ca8c0ca7f",129,1,117,102,0,19,7,38,33,3,0,3
"4c07d11e-30ff-851d-e053-ca3ca8c0ca7f",117,1,95,16,0,12,13,26,19,9,0,12
"4c07d11e-3101-851d-e053-ca3ca8c0ca7f",89,0,72,1,0,3,2,23,8,6,0,8
"4c07d11e-3138-851d-e053-ca3ca8c0ca7f",67,0,57,0,0,3,9,11,3,1,0,10
"4c07d11e-313c-851d-e053-ca3ca8c0ca7f",86,2,83,8,0,5,19,20,29,9,0,5
"4c07d11e-314d-851d-e053-ca3ca8c0ca7f",103,1,96,0,0,3,9,13,4,0,0,15
"4c07d11e-314e-851d-e053-ca3ca8c0ca7f",81,0,80,0,0,5,7,19,8,3,0,8
"4c07d11e-2d70-851d-e053-ca3ca8c0ca7f",99,4,95,22,0,29,7,42,27,2,1,0
"4c07d11e-2d83-851d-e053-ca3ca8c0ca7f",86,3,77,18,0,10,10,31,22,10,0,5
"4c07d11e-2d88-851d-e053-ca3ca8c0ca7f",83,0,74,0,0,8,7,16,5,3,0,12
"4c07d11e-2d8b-851d-e053-ca3ca8c0ca7f",62,3,51,21,0,24,9,28,18,12,0,5
"4c07d11e-2d9f-851d-e053-ca3ca8c0ca7f",84,3,72,0,0,3,16,17,8,12,0,12
"4c07d11e-2da0-851d-e053-ca3ca8c0ca7f",76,0,67,27,0,5,11,29,27,14,0,6
"4c07d11e-2da7-851d-e053-ca3ca8c0ca7f",92,0,85,1,0,3,11,11,4,1,0,25
"4c07d11e-2da8-851d-e053-ca3ca8c0ca7f",79,0,63,0,0,3,13,14,6,1,0,10
"4c07d11e-2d21-851d-e053-ca3ca8c0ca7f",120,3,107,91,0,8,10,31,28,7,0,7
"4c07d11e-2d2c-851d-e053-ca3ca8c0ca7f",115,2,112,3,0,7,31,23,21,9,0,6
"4c07d11e-2d2e-851d-e053-ca3ca8c0ca7f",110,0,105,3,0,7,9,18,11,3,0,8
"4c07d11e-2d34-851d-e053-ca3ca8c0ca7f",97,1,88,93,0,6,11,27,23,8,0,1
"4c07d11e-2d3f-851d-e053-ca3ca8c0ca7f",75,0,67,2,0,1,7,5,2,1,0,12
"4c07d11e-2d43-851d-e053-ca3ca8c0ca7f",118,2,100,65,0,20,9,40,32,8,0,10
"4c07d11e-2d47-851d-e053-ca3ca8c0ca7f",85,0,84,4,0,5,19,20,25,5,0,18
"4c07d11e-2d5c-851d-e053-ca3ca8c0ca7f",183,1,179,60,0,17,23,37,101,7,2,25
"4c07d11e-2e03-851d-e053-ca3ca8c0ca7f",90,1,81,27,0,16,9,25,20,14,0,12
"4c07d11e-2e07-851d-e053-ca3ca8c0ca7f",111,0,91,0,0,6,11,18,1,1,0,17
"4c07d11e-2e15-851d-e053-ca3ca8c0ca7f",65,1,55,0,0,2,15,7,2,2,0,13
"4c07d11e-2e2c-851d-e053-ca3ca8c0ca7f",100,3,69,18,0,21,14,35,18,12,0,3
"4c07d11e-2e2e-851d-e053-ca3ca8c0ca7f",82,2,75,2,0,2,13,28,29,15,0,6
"4c07d11e-2e39-851d-e053-ca3ca8c0ca7f",79,0,74,0,0,2,6,5,2,0,0,12
"4c07d11e-2e53-851d-e053-ca3ca8c0ca7f",128,2,112,1,0,4,17,15,9,5,0,16
"4c07d11e-2e55-851d-e053-ca3ca8c0ca7f",99,1,80,1,0,8,26,5,23,2,0,24
"4c07d11e-2b58-851d-e053-ca3ca8c0ca7f",138,0,126,4,0,9,21,21,11,4,1,22
"4c07d11e-2b63-851d-e053-ca3ca8c0ca7f",130,0,95,12,0,15,7,52,22,12,0,20
"4c07d11e-2b75-851d-e053-ca3ca8c0ca7f",120,1,90,1,0,8,18,15,10,2,3,19
"4c07d11e-2b79-851d-e053-ca3ca8c0ca7f",76,0,68,36,0,20,4,13,14,0,1,7
"4c07d11e-2b81-851d-e053-ca3ca8c0ca7f",95,0,80,3,0,6,5,14,3,2,0,4
"4c07d11e-2bb7-851d-e053-ca3ca8c0ca7f",88,0,81,0,0,8,8,12,6,1,0,10
"4c07d11e-2bd9-851d-e053-ca3ca8c0ca7f",96,3,86,0,0,12,26,38,32,15,0,9
"4c07d11e-2bf5-851d-e053-ca3ca8c0ca7f",83,1,76,1,0,60,3,34,45,10,1,2
"4c07d11e-2727-851d-e053-ca3ca8c0ca7f",129,4,121,16,0,13,12,59,63,26,1,4
"4c07d11e-2731-851d-e053-ca3ca8c0ca7f",120,0,102,0,0,6,16,23,9,3,0,16
"4c07d11e-2745-851d-e053-ca3ca8c0ca7f",107,1,87,1,0,8,15,13,0,1,0,12
"4c07d11e-2756-851d-e053-ca3ca8c0ca7f",120,0,118,0,0,14,18,28,14,7,1,12
"4c07d11e-275a-851d-e053-ca3ca8c0ca7f",94,0,88,9,0,12,12,17,10,10,1,12
"4c07d11e-2764-851d-e053-ca3ca8c0ca7f",136,0,132,0,0,6,17,22,6,2,0,29
"4c07d11e-277e-851d-e053-ca3ca8c0ca7f",82,1,75,38,0,21,5,38,25,23,0,3
"4c07d11e-2793-851d-e053-ca3ca8c0ca7f",70,0,64,2,0,10,10,8,9,3,1,13
"4c07d11e-2a8e-851d-e053-ca3ca8c0ca7f",84,0,82,2,0,5,10,23,22,7,0,10
"4c07d11e-2a96-851d-e053-ca3ca8c0ca7f",107,0,102,3,0,2,13,34,25,17,0,8
"4c07d11e-2ab2-851d-e053-ca3ca8c0ca7f",101,0,95,2,0,6,8,29,19,11,0,8
"4c07d11e-2ab8-851d-e053-ca3ca8c0ca7f",118,0,113,1,0,2,44,19,43,10,0,11
"4c07d11e-2abe-851d-e053-ca3ca8c0ca7f",93,2,69,28,0,12,9,18,6,4,0,17
"4c07d11e-2acb-851d-e053-ca3ca8c0ca7f",87,1,80,3,0,5,7,9,2,0,0,17
"4c07d11e-2acd-851d-e053-ca3ca8c0ca7f",112,1,104,1,0,4,16,12,12,0,0,13
"4c07d11e-2ad0-851d-e053-ca3ca8c0ca7f",95,0,73,45,0,5,5,17,7,1,1,15
"4c07d11e-34ac-851d-e053-ca3ca8c0ca7f",113,5,102,107,0,17,4,43,41,9,0,2
"4c07d11e-34b3-851d-e053-ca3ca8c0ca7f",117,1,112,62,0,11,15,35,37,10,0,6
"4c07d11e-34b7-851d-e053-ca3ca8c0ca7f",71,4,63,32,0,7,10,17,22,7,0,4
"4c07d11e-34c3-851d-e053-ca3ca8c0ca7f",145,1,139,69,0,10,32,42,56,17,0,12
"4c07d11e-34cc-851d-e053-ca3ca8c0ca7f",109,5,101,8,0,61,23,27,47,7,2,5
"4c07d11e-3507-851d-e053-ca3ca8c0ca7f",94,2,83,79,0,5,10,24,25,8,0,7
"4c07d11e-3514-851d-e053-ca3ca8c0ca7f",126,1,124,0,0,11,13,23,23,2,1,7
"4c07d11e-352b-851d-e053-ca3ca8c0ca7f",109,0,103,0,0,3,30,26,29,6,0,19
"4c07d11e-2ce7-851d-e053-ca3ca8c0ca7f",109,1,104,57,0,4,18,29,38,19,0,6
"4c07d11e-2cfa-851d-e053-ca3ca8c0ca7f",68,0,56,63,0,8,3,11,6,1,0,9
"4c07d11e-2d0e-851d-e053-ca3ca8c0ca7f",83,0,80,2,0,4,14,17,20,5,0,8
"4c07d11e-2d2b-851d-e053-ca3ca8c0ca7f",139,0,121,2,0,2,8,31,16,9,0,5
"4c07d11e-2d33-851d-e053-ca3ca8c0ca7f",119,7,100,8,0,17,10,31,21,5,0,6
"4c07d11e-2d38-851d-e053-ca3ca8c0ca7f",117,1,96,7,0,6,10,26,8,5,0,10
"4c07d11e-2d3a-851d-e053-ca3ca8c0ca7f",82,0,79,5,0,2,13,18,15,8,0,6
"4c07d11e-2d44-851d-e053-ca3ca8c0ca7f",80,1,72,0,0,5,4,15,2,2,0,2
"4c07d11e-2abc-851d-e053-ca3ca8c0ca7f",107,2,95,25,0,10,7,25,14,2,0,10
"4c07d11e-2ac7-851d-e053-ca3ca8c0ca7f",97,1,84,1,0,14,8,36,16,5,2,4
"4c07d11e-2b01-851d-e053-ca3ca8c0ca7f",114,0,97,0,0,2,7,21,2,1,0,6
"4c07d11e-2b13-851d-e053-ca3ca8c0ca7f",112,2,78,77,0,21,7,18,4,2,0,10
"4c07d11e-2b1d-851d-e053-ca3ca8c0ca7f",68,2,62,22,0,11,3,23,19,2,0,5
"4c07d11e-2b30-851d-e053-ca3ca8c0ca7f",95,1,69,1,0,8,10,26,3,3,0,7
"4c07d11e-2b34-851d-e053-ca3ca8c0ca7f",72,0,62,37,0,15,4,15,16,1,0,5
"4c07d11e-2b37-851d-e053-ca3ca8c0ca7f",83,1,75,51,0,21,7,23,14,1,0,6
"4c07d11e-2c9c-851d-e053-ca3ca8c0ca7f",163,1,155,0,0,14,16,40,17,6,1,24
"4c07d11e-2caa-851d-e053-ca3ca8c0ca7f",133,0,104,2,14,12,20,30,11,4,0,10
"4c07d11e-2cac-851d-e053-ca3ca8c0ca7f",139,0,123,12,0,10,30,24,23,3,1,17
"4c07d11e-2cc1-851d-e053-ca3ca8c0ca7f",147,2,91,1,0,13,37,36,24,6,0,8
"4c07d11e-2ccb-851d-e053-ca3ca8c0ca7f",145,1,138,62,0,14,8,50,70,5,6,1
"4c07d11e-2cd3-851d-e053-ca3ca8c0ca7f",89,1,83,5,0,2,14,26,12,11,0,8
"4c07d11e-2cd9-851d-e053-ca3ca8c0ca7f",91,0,88,36,0,9,15,29,34,7,0,5
"4c07d11e-2cdd-851d-e053-ca3ca8c0ca7f",111,1,103,3,0,11,25,24,21,7,0,6
"4c07d11e-2b3e-851d-e053-ca3ca8c0ca7f",81,0,74,1,0,10,9,18,6,1,1,9
"4c07d11e-2b4d-851d-e053-ca3ca8c0ca7f",110,1,90,11,0,4,7,19,4,7,0,11
"4c07d11e-2b59-851d-e053-ca3ca8c0ca7f",90,1,87,2,0,2,33,6,19,1,0,18
"4c07d11e-2b60-851d-e053-ca3ca8c0ca7f",121,2,88,9,0,12,7,26,10,3,0,15
"4c07d11e-2b62-851d-e053-ca3ca8c0ca7f",86,0,65,16,0,9,5,11,4,3,0,15
"4c07d11e-2b69-851d-e053-ca3ca8c0ca7f",231,1,186,0,11,0,26,23,26,1,0,15
"4c07d11e-2b72-851d-e053-ca3ca8c0ca7f",121,0,105,1,0,11,14,44,26,11,0,14
"4c07d11e-2b7c-851d-e053-ca3ca8c0ca7f",114,0,105,44,0,27,7,21,23,1,0,9
"4c07d11e-315b-851d-e053-ca3ca8c0ca7f",134,1,133,0,0,6,22,15,9,3,0,18
"4c07d11e-315d-851d-e053-ca3ca8c0ca7f",130,0,122,1,0,6,14,50,21,13,0,5
"4c07d11e-315e-851d-e053-ca3ca8c0ca7f",71,1,68,1,0,5,6,10,3,2,0,5
