"SA_GUID__1","noHeating_pct","noRenewableEnergyHouses_pct","yearBuilt_pct","mobHome_pct","unoccupiedDwellings_pct","oneParent_pct","onePerson_pct","noCar_pct","noInternet_pct","priWater_pct","familyUnits_pct"
"4c07d11d-f3be-851d-e053-ca3ca8c0ca7f",5.20833333333333,47.9166666666667,27.0833333333333,0,17.7083333333333,3.125,18.75,4.16666666666667,19.7916666666667,63.5416666666667,12.5
"4c07d11d-f3cc-851d-e053-ca3ca8c0ca7f",1.94174757281553,63.1067961165049,31.0679611650485,0.970873786407767,6.79611650485437,12.621359223301,21.3592233009709,6.79611650485437,19.4174757281553,92.2330097087379,18.4466019417476
"4c07d11d-f3ce-851d-e053-ca3ca8c0ca7f",2.89855072463768,71.0144927536232,17.3913043478261,1.44927536231884,15.9420289855072,7.2463768115942,18.8405797101449,0,13.0434782608696,39.1304347826087,15.9420289855072
"4c07d11d-f3dd-851d-e053-ca3ca8c0ca7f",2.14285714285714,51.4285714285714,25.7142857142857,0,9.28571428571429,7.14285714285714,22.8571428571429,2.85714285714286,10.7142857142857,20.7142857142857,9.28571428571429
"4c07d11d-f3f9-851d-e053-ca3ca8c0ca7f",1.76991150442478,53.9823008849557,30.9734513274336,0,16.8141592920354,7.07964601769912,28.3185840707965,0.884955752212389,10.6194690265487,76.1061946902655,14.1592920353982
"4c07d11d-f403-851d-e053-ca3ca8c0ca7f",1.36986301369863,53.4246575342466,21.9178082191781,0,8.21917808219178,10.958904109589,17.8082191780822,2.73972602739726,10.958904109589,87.6712328767123,17.8082191780822
"4c07d11d-f428-851d-e053-ca3ca8c0ca7f",2.36686390532544,51.4792899408284,30.7692307692308,1.77514792899408,7.69230769230769,7.69230769230769,23.0769230769231,5.91715976331361,11.8343195266272,33.1360946745562,14.2011834319527
"4c07d11d-f42f-851d-e053-ca3ca8c0ca7f",1.11111111111111,72.2222222222222,15.5555555555556,0,12.2222222222222,10,16.6666666666667,0,11.1111111111111,11.1111111111111,14.4444444444444
"4c07d11d-f437-851d-e053-ca3ca8c0ca7f",2.38095238095238,61.9047619047619,26.1904761904762,2.38095238095238,14.2857142857143,4.76190476190476,23.8095238095238,0,7.14285714285714,30.952380952381,7.14285714285714
"4c07d11d-f43b-851d-e053-ca3ca8c0ca7f",2.32558139534884,41.8604651162791,31.3953488372093,2.32558139534884,18.6046511627907,6.97674418604651,30.2325581395349,2.32558139534884,20.9302325581395,31.3953488372093,12.7906976744186
"4c07d11d-f440-851d-e053-ca3ca8c0ca7f",0,72.8395061728395,14.8148148148148,1.23456790123457,34.5679012345679,4.93827160493827,27.1604938271605,8.64197530864197,19.7530864197531,37.037037037037,11.1111111111111
